date,vwretd
19781229,0.01755304004758214
19790131,0.048342444910501686
19790228,-0.027129704888790865
19790330,0.06355022042927154
19790430,0.00848390964831025
19790531,-0.013663927726375272
19790629,0.045787565640693105
19790731,0.014879745459364708
19790831,0.06272312430143931
19790928,0.0014249842275462746
19791031,-0.07543716282869402
19791130,0.061663141191991316
19791231,0.027824289134294126
19800131,0.06354458985148044
19800229,0.0010144852357943208
19800331,-0.12808794936662324
19800430,0.05096589079684366
19800530,0.05835381018007155
19800630,0.03702021691324451
19800731,0.0671332768454462
19800829,0.023280884864225717
19800930,0.029071304793193566
19801031,0.019895760214076814
19801128,0.09980189511219198
19801231,-0.03501700114439918
19810130,-0.0409105401069666
19810227,0.015399811858348926
19810331,0.04514830253923283
19810430,-0.011329942079244627
19810529,0.013455073151776966
19810630,-0.010295820527853215
19810731,-0.0030837498729116303
19810831,-0.05792682664051875
19810930,-0.06590051489679212
19811030,0.05842172663531153
19811130,0.04482803959584092
19811231,-0.028498244831423204
19820129,-0.026558577420422887
19820226,-0.052479260525354364
19820331,-0.010152361259936453
19820430,0.04235905264096043
19820528,-0.028618634337925365
19820630,-0.0242035571974575
19820730,-0.020738565149400486
19820831,0.1124497277083523
19820930,0.016627002096428787
19821029,0.11210651018372869
19821130,0.050637029092581304
19821231,0.014405737307601267
19830131,0.040992220031070725
19830228,0.02976751832290542
19830331,0.034090267201119705
19830429,0.07156223451162917
19830531,0.013138313140227533
19830630,0.0371387396574641
19830729,-0.032079075463746234
19830831,0.0034590107187521743
19830930,0.015899923606335943
19831031,-0.028479724655234104
19831130,0.029127641343876777
19831230,-0.010519132590209252
19840131,-0.013110569150095498
19840229,-0.03985683543616622
19840330,0.013301146239128455
19840430,0.00253478471710952
19840531,-0.05373838645348205
19840629,0.02311478310599869
19840731,-0.020838623755238695
19840831,0.10678140571526626
19840928,0.0004029188173102815
19841031,-7.300266462966917e-05
19841130,-0.010742494531981365
19841231,0.02337760200135647
19850131,0.08224244033280843
19850228,0.01675681705129389
19850329,-0.0017485277841185775
19850430,-0.002189394977013674
19850531,0.05427414722804403
19850628,0.01694659192281888
19850731,-0.00025103150577207735
19850830,-0.004805528076489246
19850930,-0.0406407609440519
19851031,0.04348181406196037
19851129,0.06693689274369798
19851231,0.0421596594474684
19860131,0.009781999854617302
19860228,0.06999330422053263
19860331,0.05248523374551466
19860430,-0.00793439421957311
19860530,0.049596505655406395
19860630,0.014143507385664571
19860731,-0.06155630569910581
19860829,0.06408498080370106
19860930,-0.08231695848921716
19861031,0.048128040251858135
19861128,0.014980233912143882
19861231,-0.026741384891800907
19870130,0.12088843114302697
19870227,0.04680915564807202
19870331,0.02338834777252927
19870430,-0.017142089667257724
19870529,0.005109922081932997
19870630,0.04272897507647008
19870731,0.04329605151575155
19870831,0.03647367426377163
19870930,-0.020991794074806468
19871030,-0.2553581646019295
19871130,-0.07501669260742336
19871231,0.06796140637633324
19880129,0.04389726103718314
19880229,0.05039934493377688
19880331,-0.01673729024594312
19880429,0.010933016176580147
19880531,0.0004469001252616498
19880630,0.050176821363428596
19880729,-0.007298569881147256
19880831,-0.028405647380256176
19880930,0.03652863121176579
19881031,0.0174911343240833
19881130,-0.016547152110523662
19881230,0.020852076431751153
19890131,0.06400806797216403
19890228,-0.01657866983645118
19890331,0.021237871350310085
19890428,0.047081085478494
19890531,0.03858204771145749
19890630,-0.004867828676906319
19890731,0.07429823976597748
19890831,0.02188477185344531
19890929,-0.001474085931015205
19891031,-0.029722365617304083
19891130,0.01765915522981663
19891229,0.01812867800489391
19900131,-0.07269328099361803
19900228,0.014790085472635345
19900330,0.02386104742368126
19900430,-0.028690669178121395
19900531,0.08520015438247605
19900629,-0.004201815274760888
19900731,-0.009436382947021971
19900831,-0.09640407789273626
19900928,-0.055347818662991745
19901031,-0.012577769549145046
19901130,0.06367127018415288
19901231,0.029083932227070945
19910131,0.04791644925836389
19910228,0.07310918782038194
19910328,0.028511652229543525
19910430,0.0033055307087238596
19910531,0.03992911602286167
19910628,-0.045022470848371986
19910731,0.04572738340312808
19910830,0.026453987288065663
19910930,-0.011039714015592058
19911031,0.017689612137470095
19911129,-0.03800409353515279
19911231,0.10145670569755684
19920131,-0.0011646779741590655
19920228,0.013266608100385312
19920331,-0.023984338475710645
19920430,0.013324828844847751
19920529,0.006386562424746466
19920630,-0.019445850948430515
19920731,0.03912455468405008
19920831,-0.02103877100709887
19920930,0.012384000738181505
19921030,0.010921146587752334
19921130,0.03939665921232723
19921231,0.01758644789351599
19930129,0.012538068878083895
19930226,0.005410337692275356
19930331,0.024779438089221385
19930430,-0.025718914057602276
19930528,0.029143181902793306
19930630,0.005419289090657824
19930730,-0.0008063249926410868
19930831,0.03873598030467895
19930930,0.000628802262413607
19931029,0.017890015105283645
19931130,-0.017756721589258985
19931231,0.019366257590963266
19940131,0.030974304799305713
19940228,-0.02450480522727839
19940331,-0.04687674592224315
19940429,0.009450205811485816
19940531,0.009309531525720607
19940630,-0.028276025351736882
19940729,0.030196462970391462
19940831,0.04174540804272681
19940930,-0.018508225395893023
19941031,0.014415594234310233
19941130,-0.037915804916485135
19941230,0.01250152922292523
19950131,0.02014864585622505
19950228,0.03888123245930756
19950331,0.026705220082861934
19950428,0.02473944076220819
19950531,0.033345797272807925
19950630,0.030666925909742685
19950731,0.03999060901508207
19950831,0.0092520673219408
19950929,0.03570878431323624
19951031,-0.011403776593879441
19951130,0.041881592947512036
19951229,0.015077757166345665
19960131,0.027732864386523805
19960229,0.016220729757543836
19960329,0.010854872127382887
19960430,0.025238804863625546
19960531,0.02645690896236031
19960628,-0.008323544787441834
19960731,-0.0553531032177707
19960830,0.031935587099783315
19960930,0.05162898803613231
19961031,0.013580367952354637
19961129,0.06353239015750488
19961231,-0.011447270708778547
19970131,0.05206194889696797
19970228,-0.001067569649746944
19970331,-0.0459015402635538
19970430,0.04152190952259413
19970530,0.06919018535262353
19970630,0.043137072657689485
19970731,0.0737271139221465
19970829,-0.03699598968672613
19970930,0.05680840815065854
19971031,-0.03503874976452782
19971128,0.029902432514287244
19971231,0.01766505018756449
19980130,0.004500855934645384
19980227,0.070757580138959
19980331,0.05000181078149956
19980430,0.010864764116750903
19980529,-0.026083229049396417
19980630,0.031342647136957814
19980731,-0.02365457653626192
19980831,-0.1718090077774171
19980930,0.061860563607973616
19981030,0.07176795072358334
19981130,0.06015486443888943
19981231,0.06114966043012452
19990129,0.03772632788484601
19990226,-0.038827110624920454
19990331,0.03722352779796654
19990430,0.04792502814239404
19990528,-0.020925417389133307
19990630,0.04957366667497553
19990730,-0.031318339319395254
19990831,-0.009956400871590606
19990930,-0.022929892095395026
19991029,0.06025467104014316
19991130,0.0361602655265529
19991231,0.08042263549182184
20000131,-0.04042832201944356
20000229,0.03126608187399875
20000331,0.05211700504476007
20000428,-0.06136383246531754
20000531,-0.03963519904068995
20000630,0.050289991247236404
20000731,-0.017837140132189636
20000831,0.07230577774793216
20000929,-0.05250876962048121
20001031,-0.024784616822631028
20001130,-0.1079917521040322
20001229,0.0202437064770425
20010131,0.03881197578538929
20010228,-0.10434325546468995
20010330,-0.0730094987735002
20010430,0.08050567740958438
20010531,0.010395776182120424
20010629,-0.0177170236801631
20010731,-0.018453218158352807
20010831,-0.06079088563749798
20010928,-0.09595708900496802
20011031,0.02746632327146532
20011130,0.07583911571680714
20011231,0.017696489375335692
20020131,-0.016094829681291025
20020228,-0.021938907518753964
20020328,0.04372784843429879
20020430,-0.05087233037375655
20020531,-0.01056562010478286
20020628,-0.07284922624532045
20020731,-0.08460518328788535
20020830,0.007917573131099385
20020930,-0.10527496376193854
20021031,0.07226484606848109
20021129,0.05947761131014305
20021231,-0.05480894072059509
20030131,-0.023644337223033093
20030228,-0.015537077701873736
20030331,0.010268102140702293
20030430,0.07952072531059723
20030530,0.06153808683314335
20030630,0.0162138423630008
20030731,0.022848962892715412
20030829,0.024658465665908402
20030930,-0.009161841792386273
20031031,0.058609416182262
20031128,0.016457823986885667
20031231,0.04447228409939633
20040130,0.022780541845201566
20040227,0.015324970477726895
20040331,-0.01071924639296847
20040430,-0.02452017745816344
20040528,0.013969964064477619
20040630,0.021380793101873418
20040730,-0.03842694826799801
20040831,0.0026993534650778294
20040930,0.020347576823425844
20041029,0.01764933022301267
20041130,0.047087763526462316
20041231,0.03456566443730907
20050131,-0.026904707469147596
20050228,0.02239338602774903
20050331,-0.01708919199372571
20050429,-0.025529112358768855
20050531,0.03725146776942147
20050630,0.01146304750632412
20050729,0.04244339933275116
20050831,-0.005975819697091153
20050930,0.010544213875671097
20051031,-0.021086771456474016
20051130,0.03953412557293917
20051230,0.0034520348656675083
20060131,0.039289941526173065
20060228,-0.001640344629933101
20060331,0.018885540233695857
20060428,0.01291622526654623
20060531,-0.03152369137247645
20060630,-0.00039107646043136553
20060731,-0.001913830205273769
20060831,0.024732611790392923
20060929,0.019238742853029484
20061031,0.03647945934789636
20061130,0.023458680877960308
20061229,0.010798485919434215
20070131,0.019201466242920868
20070228,-0.014105009590714226
20070330,0.012870814561260824
20070430,0.039061085028774666
20070531,0.03821347529026317
20070629,-0.014856817999200907
20070731,-0.03230627308534482
20070831,0.011526316058612526
20070928,0.040010785579234695
20071031,0.025580023602769626
20071130,-0.05062194084840944
20071231,-0.00441473059853868
20080131,-0.06423776636882102
20080229,-0.021935840979450807
20080331,-0.01049892130139529
20080430,0.04993141745399701
20080530,0.023653048040093827
20080630,-0.08168305230346953
20080731,-0.013503766835295082
20080829,0.010541245337720587
20080930,-0.10333146446407898
20081031,-0.20436841248787593
20081128,-0.08848701065620095
20081231,0.02198749363842939
20090130,-0.08064080316365775
20090227,-0.10555497900904266
20090331,0.08324956022100286
20090430,0.10389414105591023
20090529,0.06559764756511177
20090630,-0.003024569402048482
20090731,0.07861892534557557
20090831,0.03102762590434506
20090930,0.044292445532722366
20091030,-0.028480753544912866
20091130,0.05551606592462739
20091231,0.028087817961837132
20100129,-0.03789503225662836
20100226,0.03416371730726877
20100331,0.06174211483551899
20100430,0.019840861859347053
20100528,-0.0825851870367497
20100630,-0.05213786146025364
20100730,0.0680174625970001
20100831,-0.04383381717478755
20100930,0.08770771782140145
20101029,0.0378794294189047
20101130,0.005107932273730552
20101231,0.06505057751432478
20110131,0.019008194170673186
20110228,0.037457621358428124
20110331,0.003337424597757788
20110429,0.028200598747222066
20110531,-0.015069983940557169
20110630,-0.01862538052316844
20110729,-0.02280813932600849
20110831,-0.0593222827282518
20110930,-0.08886400112936324
20111031,0.10815012108800254
20111130,-0.006292757935525059
20111230,0.0036642783246575465
20120131,0.05272526862288086
20120229,0.04042479564722585
20120330,0.02375461182956506
20120430,-0.0068635000214026225
20120531,-0.06789454629551828
20120629,0.03747014333811479
20120731,0.010253255263965148
20120831,0.025995178517061936
20120928,0.026186130882821103
